id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
1980fd0c6c13fd1c8cf492e0fe9fabef,krakow,,61.5,3.0,1.0,4.0,2016.0,50.0454769,20.05657,8.5,0.0,0.671,2.318,0.956,2.465,1.335,3.774,2.385,condominium,,,no,yes,yes,no,no,3800
4896b5af5e1e919b956ebde22d022119,krakow,tenement,90.0,4.0,5.0,5.0,,50.0598569,19.9455339,0.72,73.0,0.241,0.287,0.198,0.237,0.135,0.724,0.22,condominium,brick,,no,yes,no,yes,no,3500
7a79744aab5ff348db2bc1227998eaee,krakow,apartmentBuilding,30.0,2.0,3.0,6.0,2021.0,50.04686,19.97086,2.5,12.0,0.711,0.58,0.433,0.337,0.214,1.479,0.221,condominium,brick,,yes,yes,yes,no,yes,3100
1d9f8d56f8901b7a8a420428529007b8,krakow,,30.0,1.0,1.0,5.0,2018.0,50.0707,19.95213,1.97,15.0,0.351,0.467,0.545,0.606,0.162,0.968,0.359,condominium,,,no,yes,no,no,no,2750
d027bd32c2b5244cf73ff89665296e9a,krakow,apartmentBuilding,50.93,2.0,3.0,4.0,2023.0,50.0517163,19.9492598,0.87,115.0,0.177,0.708,0.172,0.484,0.046,0.535,0.186,condominium,brick,premium,no,yes,yes,no,no,5110
3a4bba8672e0992ef43b308d140ca83b,krakow,apartmentBuilding,54.0,2.0,3.0,8.0,2006.0,50.0251,19.9059,4.08,14.0,0.704,0.549,0.449,0.209,0.21,2.273,0.138,condominium,brick,,no,yes,yes,yes,no,2500
9315071c6d1a366903df28a3ab04c05c,krakow,blockOfFlats,52.0,3.0,4.0,4.0,1985.0,50.0189014,19.9727401,4.73,9.0,0.106,0.46,0.35,0.061,0.239,1.745,0.251,condominium,,premium,no,yes,no,no,no,2499
7cc7ebe504bce2ff99ec335b4c344339,krakow,blockOfFlats,144.0,6.0,1.0,3.0,1999.0,50.05076657,19.92763283,0.92,21.0,0.181,0.663,0.076,0.264,0.068,0.841,0.103,condominium,,premium,yes,yes,yes,no,no,7400
c42dad9756826c2e1737a2d1354541d6,krakow,blockOfFlats,56.0,3.0,4.0,10.0,1975.0,50.087279,20.01772785,6.68,23.0,0.224,0.624,0.339,0.196,0.145,1.233,0.143,condominium,concreteSlab,premium,yes,yes,yes,no,no,2799
762465a03dc363e7fdc5f173afc72b3e,krakow,blockOfFlats,94.0,3.0,2.0,3.0,1902.0,50.0629166,19.9469367,1.04,72.0,0.372,0.195,0.258,0.558,0.278,0.643,0.189,condominium,,,no,yes,yes,yes,no,6500
0488b22c6087c56b1aec472738e5e883,krakow,tenement,56.0,2.0,1.0,3.0,1905.0,50.0628753,19.9410759,0.86,182.0,0.013,0.538,0.392,0.483,0.034,0.263,0.138,condominium,brick,premium,no,no,yes,no,no,4500
8e952b124208402488da2cd8d6ecac38,krakow,apartmentBuilding,92.0,4.0,6.0,6.0,2008.0,50.0262685,19.904844,4.02,11.0,0.772,0.645,0.501,0.309,0.27,2.184,0.028,condominium,brick,premium,yes,yes,yes,no,no,6900
d9b95ed01ac2bbbd154d9cddf9232e39,krakow,,65.0,3.0,,3.0,1990.0,50.05465,19.912489,1.85,6.0,0.225,0.527,0.379,0.943,0.477,0.55,0.401,condominium,,,no,no,no,no,no,4000
086f7c30ebb421af9f589d75521123a3,krakow,blockOfFlats,70.0,3.0,3.0,5.0,2020.0,50.0719,19.95341,2.13,12.0,0.479,0.448,0.456,0.512,0.132,1.007,0.257,condominium,brick,,no,yes,yes,yes,no,4000
61a6463aaa5d61df82c89f5832c406dc,krakow,apartmentBuilding,66.0,4.0,4.0,4.0,2019.0,50.0447919,19.9584031,1.84,24.0,0.166,0.526,0.176,0.555,0.046,1.178,0.046,condominium,brick,premium,yes,no,yes,no,no,5500
27dc6ef59eb536cdc26812237d47df08,krakow,blockOfFlats,48.0,2.0,2.0,4.0,2004.0,50.0194574,19.9191356,4.22,4.0,0.334,0.527,0.328,0.109,0.788,2.731,0.536,condominium,,premium,yes,yes,no,no,no,2300
ec1329b8783b22457cb7c3659faab381,krakow,apartmentBuilding,34.0,2.0,4.0,5.0,2023.0,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,brick,premium,yes,yes,yes,no,yes,2950
ab68a8a4298b907fbfe34a7e6397dbdd,krakow,blockOfFlats,55.0,2.0,2.0,4.0,2003.0,50.0773371,19.9200627,2.78,21.0,0.105,0.521,0.204,0.208,0.182,0.605,0.282,condominium,,premium,yes,yes,yes,no,no,3600
6befffc24d317fe3b799d440d3f11c8b,krakow,blockOfFlats,90.0,3.0,3.0,5.0,2007.0,50.07059452,19.91806667,2.24,33.0,0.211,0.286,0.198,0.07,0.216,0.263,0.166,condominium,brick,,yes,yes,yes,no,yes,6500
4fba5df4fc65844e5fd85d9f36303685,krakow,apartmentBuilding,50.0,3.0,,5.0,,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,no,no,yes,yes,no,4550
03fc69b52fd3f45e9559f5fc1635f0a8,krakow,blockOfFlats,46.0,2.0,5.0,5.0,2006.0,50.05679915,19.97559595,2.66,4.0,0.596,0.801,0.223,0.47,0.482,1.312,0.242,condominium,brick,premium,yes,yes,yes,no,yes,2850
0cd61ca9cea6b287e4742c5156fe60b5,krakow,blockOfFlats,27.0,1.0,1.0,4.0,2018.0,50.0946,19.9358,4.37,19.0,0.141,0.415,0.169,0.143,0.243,1.297,0.119,condominium,,,no,yes,yes,no,no,1950
398250385ee8ff9056c10e172f5f1b46,krakow,blockOfFlats,40.0,2.0,1.0,4.0,,50.0812529,19.9507249,3.02,7.0,0.312,0.698,0.385,0.229,0.443,1.507,0.28,condominium,brick,premium,yes,yes,no,no,yes,2000
4950e73f997864e62e7e507d8e44cb55,krakow,blockOfFlats,35.0,2.0,,4.0,1900.0,50.08972,20.00104,5.88,13.0,0.165,1.4,0.448,0.163,0.454,0.362,0.373,condominium,brick,,no,no,no,no,no,2200
9ab66a323a38313fdaefa129c09fdb2d,krakow,blockOfFlats,41.0,2.0,3.0,4.0,1964.0,50.09466,20.05396,9.33,8.0,0.135,1.86,0.259,0.141,0.133,2.451,0.146,condominium,brick,,no,yes,no,no,no,2300
f431d26fedb43bcde7d5e5fe877d2ce2,krakow,apartmentBuilding,27.0,1.0,5.0,5.0,2019.0,50.0551752,19.9562366,1.27,21.0,0.188,0.216,0.389,0.155,0.087,0.118,0.201,condominium,brick,,yes,yes,yes,no,no,3000
5bf0a7cc9c3851e915693d39035d8dd4,krakow,apartmentBuilding,52.0,2.0,7.0,10.0,2021.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,,no,yes,yes,yes,no,5500
61c586972a773d1f402448dcc9f0ed7b,krakow,apartmentBuilding,61.0,2.0,3.0,3.0,2021.0,50.0666362,19.9751941,2.91,8.0,0.509,0.668,0.269,0.438,0.277,0.975,0.654,condominium,brick,,no,yes,yes,no,no,6000
320440e90e5e5083d2ab215b5613ddf4,krakow,,57.0,3.0,1.0,2.0,2022.0,50.05667,19.90162,2.63,6.0,0.2,0.615,1.184,0.158,0.341,1.007,0.407,condominium,,,no,yes,no,no,no,3900
b773e0c24340c3d385f895f9527d7dd9,krakow,blockOfFlats,37.1,2.0,4.0,4.0,,50.0855886,19.9054251,4.11,18.0,0.093,1.056,0.257,0.197,0.15,1.604,0.342,condominium,,,no,no,no,no,no,2000
1456168031060e8833a39cc0df05f566,krakow,tenement,30.0,2.0,1.0,4.0,1960.0,50.0573551,19.9544297,1.16,24.0,0.196,0.197,0.153,0.217,0.19,0.251,0.099,condominium,brick,premium,no,no,,no,no,2250
7a12502eb9f840ad742c0380817c5eb9,krakow,,38.0,2.0,5.0,6.0,2005.0,50.00947,19.961686,5.36,19.0,0.438,0.285,0.226,0.117,0.159,0.432,0.041,condominium,brick,,yes,yes,yes,no,no,2400
715a29521a3a274ca31f309192e77f61,krakow,apartmentBuilding,93.0,3.0,2.0,4.0,,50.0629296,19.9469135,1.04,72.0,0.37,0.197,0.256,0.558,0.276,0.641,0.186,condominium,brick,premium,no,yes,yes,no,no,5900
fa7c0ef21644cbfb902ac2f8ccbf8abc,krakow,apartmentBuilding,60.0,3.0,,4.0,,50.0602,19.9375,0.55,196.0,0.316,0.556,0.105,0.413,0.004,0.465,0.101,condominium,brick,premium,no,no,yes,no,no,4500
16e8b9811bfe14e35d46669d4d04bc1b,krakow,apartmentBuilding,64.0,3.0,,3.0,2013.0,50.0960902,19.8962645,5.44,3.0,0.869,0.549,1.022,0.475,0.141,2.582,0.388,condominium,brick,,yes,no,yes,yes,no,3750
91f8452de909f1a155a6278102563b62,krakow,,36.0,2.0,1.0,3.0,2000.0,50.0365,20.0155,5.89,0.0,1.282,2.083,1.48,1.217,0.648,0.737,1.208,condominium,,,no,yes,no,no,yes,2000
3d0dd620e1bce9f226ced35a70e5f758,krakow,tenement,26.0,1.0,2.0,4.0,1920.0,50.0568145,19.9246628,1.0,22.0,0.393,0.294,0.322,0.708,0.276,0.822,0.17,condominium,brick,premium,no,no,,no,no,2400
41068793fa6e97b4a321b228ce027989,krakow,apartmentBuilding,37.0,2.0,1.0,1.0,2021.0,50.05386615,19.92423546,1.03,26.0,0.29,0.317,0.346,0.379,0.086,0.881,0.197,condominium,brick,premium,no,yes,yes,no,yes,3200
2ef6543bfb10ef2b87c4fb3be71abeaf,krakow,apartmentBuilding,43.0,2.0,3.0,6.0,2022.0,50.0532899,19.9400011,0.25,112.0,0.034,0.689,0.169,0.114,0.015,0.412,0.046,condominium,brick,premium,yes,no,yes,no,no,3800
0d92688b1cf8b021afc96bcd6dc46168,krakow,blockOfFlats,40.0,2.0,3.0,4.0,1965.0,50.06209701,19.96665704,2.15,25.0,0.189,0.341,0.321,0.242,0.378,0.444,0.202,condominium,,,no,yes,no,no,yes,2700
ecc9344dfd3fa0da52858b361088887c,krakow,apartmentBuilding,42.0,2.0,4.0,10.0,2016.0,50.0607,19.9799,3.02,11.0,0.187,0.913,0.36,0.188,0.408,1.359,0.331,condominium,brick,,yes,yes,yes,yes,no,3200
4ce88a815f457825643c0c2b36afdd9f,krakow,blockOfFlats,55.0,2.0,2.0,10.0,2012.0,50.08865292,19.97598633,4.58,17.0,0.396,1.257,0.624,0.239,0.124,1.963,0.203,condominium,,,no,no,yes,no,no,3100
e32c5dd2e84a4eea0c687f5336ad357d,krakow,blockOfFlats,31.0,2.0,1.0,10.0,1970.0,50.094234,20.05451,9.35,8.0,0.194,1.799,0.216,0.168,0.194,2.436,0.099,condominium,brick,premium,yes,yes,yes,no,no,1899
d0ef76e64b0aca0460fc2abf7fac4735,krakow,apartmentBuilding,27.5,1.0,,2.0,2022.0,50.0839083,19.9253599,3.32,13.0,0.222,0.921,0.365,0.167,0.409,0.327,0.27,condominium,brick,premium,no,yes,yes,no,no,2400
89a8073c46be6c92b87704ffacb405c1,krakow,apartmentBuilding,50.5,3.0,3.0,3.0,2008.0,50.0889612,19.9744914,4.54,17.0,0.31,1.182,0.664,0.21,0.223,2.059,0.212,condominium,brick,premium,no,yes,yes,no,no,3000
15d511e41663eb432032f34efb004542,krakow,blockOfFlats,70.0,3.0,3.0,5.0,2012.0,50.0690473,19.9264923,1.75,36.0,0.19,0.507,0.42,0.345,0.085,0.556,0.054,condominium,brick,premium,no,no,yes,no,no,4000
f0a0b895fab6df2ae2f09f35c194dcb2,krakow,,40.0,2.0,6.0,6.0,,50.055014,19.9607675,1.59,17.0,0.298,0.343,0.602,0.24,0.168,0.441,0.32,condominium,,,yes,no,yes,no,no,3000
989b92301ea6f260f12588b6624b5ef6,krakow,apartmentBuilding,75.0,4.0,5.0,7.0,2005.0,50.06516945,19.97108913,2.58,15.0,0.475,0.529,0.6,0.308,0.107,0.66,0.354,condominium,brick,,no,no,yes,no,no,4500
e1605c922cc79bfc10128118dee7d041,krakow,apartmentBuilding,40.0,2.0,1.0,4.0,2012.0,50.05593236,19.91331969,1.8,6.0,0.108,0.511,0.417,0.974,0.498,0.703,0.399,condominium,brick,premium,yes,yes,yes,no,no,2600
243f4aa0b0946468a4edcffe744e15a5,krakow,apartmentBuilding,63.0,3.0,2.0,5.0,2022.0,50.04221,19.99554,4.33,8.0,0.476,0.651,0.488,0.116,0.179,0.882,0.362,condominium,brick,,no,yes,yes,no,no,3900
b20e0ec08b64d84eadfb9ab0a7b3b54b,krakow,blockOfFlats,67.0,3.0,1.0,4.0,2009.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,,premium,yes,yes,yes,no,no,4400
10c6e5cb674df73126c885b2b78ed78f,krakow,tenement,40.0,2.0,,3.0,1897.0,50.06683633,19.92909193,1.45,66.0,0.017,0.429,0.35,0.125,0.016,0.249,0.143,condominium,brick,low,no,no,no,no,no,2000
ba2820fdea5f8aeb8dd0d22ac62e7c05,krakow,apartmentBuilding,30.0,2.0,3.0,5.0,2018.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,yes,yes,yes,no,no,3300
4bba2a6787655b8a3ff6d2bd7da39f65,krakow,,70.0,2.0,,,,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,,,no,no,,no,no,3200
f3236a6fb49d725b15bdeb8817d02c63,krakow,apartmentBuilding,48.0,2.0,4.0,4.0,2018.0,50.0707063,19.95196051,1.97,14.0,0.354,0.479,0.536,0.618,0.159,0.977,0.351,condominium,brick,premium,yes,yes,yes,no,no,3600
fbaecd523679d7a88e223bfe41a277d1,krakow,apartmentBuilding,49.0,2.0,6.0,8.0,2014.0,50.0274537,19.9202904,3.36,21.0,0.157,0.141,0.367,0.097,0.071,1.848,0.086,condominium,brick,premium,yes,yes,yes,no,no,2800
69ef41fb0883f9cae9c0d155a0006343,krakow,apartmentBuilding,60.0,2.0,6.0,10.0,2022.0,50.0952243,19.9499706,4.52,10.0,0.316,0.57,0.22,0.221,0.431,1.931,0.137,condominium,brick,premium,yes,yes,yes,no,no,3200
8694a678288845d1addb5a14e7fb3a65,krakow,blockOfFlats,30.0,2.0,2.0,5.0,,50.0674,19.9686,2.54,9.0,0.51,0.364,0.676,0.573,0.144,0.568,0.264,condominium,brick,,no,no,no,no,no,2600
f8ec521e5c098ca76adf68a23ae5dede,krakow,apartmentBuilding,63.0,2.0,1.0,5.0,2017.0,50.0683966,19.9208205,1.92,25.0,0.111,0.587,0.169,0.326,0.145,0.576,0.171,condominium,brick,premium,yes,yes,yes,no,no,5000
f6678d0a0b4f5f3003ce30fc58b6cd90,krakow,blockOfFlats,64.58,3.0,3.0,5.0,,50.0697432,19.95246544,1.89,23.0,0.242,0.423,0.479,0.607,0.244,0.879,0.312,condominium,,premium,yes,no,yes,no,no,6458
84e65d928b18e67e20aedf2977cb8663,krakow,blockOfFlats,56.0,2.0,2.0,4.0,2013.0,50.0822108,19.915423,3.41,12.0,0.418,1.022,0.553,0.205,0.066,1.044,0.094,condominium,,premium,no,no,yes,no,no,3400
4e248556a8c8329aa0ae9106910fe0b3,krakow,apartmentBuilding,130.0,6.0,1.0,3.0,2000.0,50.0524075,19.9302973,0.66,29.0,0.378,0.77,0.269,0.501,0.077,0.578,0.115,condominium,brick,premium,yes,yes,yes,no,yes,7400
3b5aa8106aebfb84ab1277e30fe1ca93,krakow,blockOfFlats,68.0,3.0,2.0,5.0,2021.0,50.1011071,19.9594472,5.31,10.0,0.382,0.982,0.403,0.076,0.385,2.872,0.378,condominium,,premium,yes,yes,yes,no,no,4100
dcf0d63f08e2fb149167a5b5f95ad7ba,krakow,tenement,47.0,2.0,3.0,4.0,,50.06679,19.921156,1.78,21.0,0.098,0.759,0.083,0.482,0.055,0.739,0.188,condominium,brick,,no,no,,no,no,3400
78a8ab92c1f758b1ee527b69021dbcfc,krakow,,55.0,2.0,3.0,6.0,2005.0,50.0210172,19.9025791,4.59,20.0,1.086,0.04,0.346,0.038,0.02,2.783,0.021,condominium,,,no,yes,no,no,no,2300
81b837d9b7856958c2424a4284722f78,krakow,tenement,50.0,2.0,4.0,5.0,1852.0,50.0662562,19.9388642,1.22,118.0,0.068,0.381,0.239,0.17,0.111,0.216,0.153,condominium,brick,premium,no,no,yes,no,no,3300
43cc7e0e8c43c022fe911700dbba219e,krakow,apartmentBuilding,46.0,2.0,2.0,5.0,2013.0,50.0547329,19.958099,1.4,16.0,0.228,0.265,0.522,0.153,0.208,0.253,0.199,condominium,brick,,no,no,yes,no,no,2900
d73f2c51b9aeaf1ce6044c260e039c4d,krakow,apartmentBuilding,42.0,2.0,6.0,14.0,2021.0,50.0786616,19.8920959,4.21,12.0,0.347,0.592,0.48,0.279,0.075,0.67,0.25,condominium,brick,,yes,yes,yes,no,no,2700
23deafdaeb4769ae158ffd7e24c2be43,krakow,apartmentBuilding,44.0,2.0,2.0,4.0,2022.0,50.06877895,19.89601864,3.38,9.0,0.466,0.354,0.666,0.44,0.214,0.466,0.354,condominium,brick,premium,yes,yes,yes,no,no,3000
1435a0e594b8986bb267b566b0e8e826,krakow,,83.0,3.0,,3.0,2022.0,50.06334,19.87449,4.65,9.0,0.537,1.477,0.296,1.37,0.202,1.795,0.408,condominium,,,no,no,no,no,no,5000
9e2573133f3d571b3a7e2d4ebcb8d5b0,krakow,apartmentBuilding,46.0,2.0,2.0,5.0,2021.0,50.0487068,19.9649422,2.03,20.0,0.271,0.126,0.546,0.098,0.105,1.025,0.614,condominium,brick,premium,no,yes,yes,no,no,3599
c49a887257feb202272bbbf5f6fdb53c,krakow,blockOfFlats,42.0,2.0,,,,50.021369,20.050131,8.82,7.0,0.677,3.621,0.23,0.15,0.136,3.663,0.074,condominium,,,no,no,,no,no,2300
74d26bf38c0bc429a8687fe6ef66cc31,krakow,,36.0,2.0,1.0,3.0,,50.0771,20.0415,7.74,28.0,0.088,1.301,0.252,0.137,0.335,0.546,0.253,condominium,,,no,yes,no,no,no,1800
d4e38c3b1e9df092b16aa3f870d92296,krakow,tenement,45.0,2.0,3.0,4.0,,50.0619617,19.9445673,0.86,101.0,0.265,0.292,0.298,0.387,0.104,0.526,0.248,condominium,brick,,no,no,,no,no,3299
1cdc349e4f18a076ec000c7892b97920,krakow,tenement,81.0,3.0,1.0,3.0,,50.0776,19.9008,3.66,12.0,0.427,0.862,0.101,0.254,0.181,0.678,0.071,condominium,brick,,no,yes,no,no,no,4000
ab1c17f9c3a00cda47cd2c88f8ca546d,krakow,blockOfFlats,74.8,3.0,7.0,10.0,1987.0,50.0919948,19.993437,5.66,14.0,0.324,1.904,,0.385,0.324,0.669,0.297,condominium,,premium,no,yes,yes,no,yes,3400
f9ace375ad733ed52e719181d3eef29e,krakow,blockOfFlats,67.0,3.0,1.0,5.0,2010.0,50.0703195,19.9838787,3.65,13.0,0.398,0.209,0.331,0.161,0.126,1.691,0.312,condominium,,premium,yes,yes,yes,no,no,4400
ca12ff014b1de0ab1e0069eb704d1b57,krakow,tenement,53.0,3.0,1.0,3.0,1890.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,premium,no,no,no,no,no,3800
39347524107509c3472ed6a101497ec2,krakow,blockOfFlats,48.0,2.0,1.0,1.0,1987.0,50.0200208,19.9727863,4.63,8.0,0.128,0.57,0.46,0.093,0.362,1.848,0.249,condominium,,,no,yes,no,no,no,2300
df7b273a5beeef21011a35f783af606e,krakow,blockOfFlats,51.0,2.0,3.0,10.0,2001.0,50.063,19.9721,2.55,15.0,0.413,0.657,0.537,0.125,0.084,0.752,0.492,condominium,,,yes,no,yes,no,yes,2400
934d26f4c81415b2f23b7ef6eac2eda8,krakow,blockOfFlats,50.0,2.0,12.0,14.0,2001.0,50.069684,19.977726,3.23,11.0,0.557,0.477,0.159,0.055,0.429,1.261,0.407,condominium,,,no,yes,yes,no,no,3000
2a18aa267076bc2073d00148408fedd5,krakow,,47.34,2.0,2.0,3.0,2010.0,50.0722996,19.9556123,2.25,12.0,0.511,0.375,0.307,0.365,0.197,0.961,0.097,condominium,,,no,yes,yes,yes,no,3200
0b26b962dbbc21be3fd57db875c733d7,krakow,blockOfFlats,51.0,3.0,1.0,5.0,2022.0,50.04691,19.97179,2.56,12.0,0.774,0.641,0.381,0.403,0.228,1.528,0.23,condominium,,,no,yes,yes,no,no,3500
59bbe58d6d0d0774e4c54fcdeb77ea13,krakow,blockOfFlats,52.0,2.0,2.0,4.0,1998.0,50.0837,19.9438,3.18,12.0,0.683,0.347,0.112,0.024,0.044,0.991,0.129,condominium,,,no,yes,no,no,yes,2900
124e56f220e6eeca74173dee127f1c1a,krakow,,40.0,2.0,2.0,3.0,,50.06809,19.92093,1.89,25.0,0.084,0.621,0.141,0.36,0.112,0.608,0.163,condominium,,,no,no,no,no,no,2100
cc384fdee0e740f73a3cdc9f942224b3,krakow,,75.0,4.0,3.0,5.0,,50.05521,19.92132,1.22,12.0,0.309,0.176,0.366,0.561,0.212,0.959,0.067,condominium,,,no,no,yes,no,no,3300
884bdbfe9cbb6c922aeb8fc8a1f7ec4e,krakow,blockOfFlats,52.0,2.0,6.0,9.0,2017.0,50.0599625,19.96674783,2.09,12.0,0.405,0.148,0.29,0.208,0.18,0.627,0.036,condominium,,premium,no,no,yes,no,no,4300
719d96577a73e2411d0ec00814823fa0,krakow,blockOfFlats,63.0,3.0,2.0,2.0,2010.0,50.0981317,19.9548326,4.9,7.0,0.643,0.645,0.325,0.513,0.232,2.405,0.309,condominium,,premium,yes,yes,no,no,no,3000
a5d3de728fa6c9af868937b7e52b719a,krakow,apartmentBuilding,95.0,4.0,1.0,5.0,2011.0,50.0492468,19.9592908,1.63,24.0,0.168,0.248,0.533,0.319,0.034,0.732,0.431,condominium,brick,premium,yes,yes,yes,no,no,7400
672c57daf113abd036352b1ea4ded836,krakow,tenement,56.0,3.0,1.0,5.0,,50.0550476,19.9214219,1.22,14.0,0.319,0.167,0.361,0.541,0.193,0.953,0.048,condominium,brick,premium,no,yes,no,no,no,3500
7cd951427d663778720755fb0c1fe394,krakow,blockOfFlats,32.25,1.0,4.0,4.0,2005.0,50.08452,19.94279,3.26,15.0,0.578,0.289,0.152,0.092,0.076,0.925,0.154,condominium,,,no,yes,no,no,no,2150
609e177fdc278d4270414d673aec6cab,krakow,apartmentBuilding,58.0,3.0,2.0,3.0,2022.0,50.0149152,19.99832725,6.2,11.0,0.277,0.357,0.215,0.402,0.608,2.541,0.208,condominium,brick,premium,yes,yes,yes,no,no,3500
e7674d377babffa8d90ee69518642059,krakow,blockOfFlats,50.0,2.0,2.0,4.0,,50.08321,19.94661,3.16,10.0,0.654,0.429,0.18,0.145,0.13,1.192,0.195,condominium,,,no,yes,no,no,no,2600
1eff289493382d51da2bdedb31065a9b,krakow,tenement,75.0,3.0,4.0,5.0,,50.06336,19.93507,0.93,191.0,0.065,0.164,0.253,0.419,0.01,0.25,0.134,condominium,brick,,no,no,no,no,no,4100
b29c24d11c2edd617ad80bbc9e9aec61,krakow,tenement,54.0,3.0,1.0,3.0,,50.05272,19.94028,0.32,121.0,0.045,0.623,0.102,0.051,0.021,0.473,0.024,condominium,brick,,no,no,no,no,no,2800
35c14b3d4bbad60961589068a1169478,krakow,tenement,43.0,2.0,2.0,3.0,,50.05272,19.94028,0.32,121.0,0.045,0.623,0.102,0.051,0.021,0.473,0.024,condominium,brick,,no,no,yes,no,no,2900
fe27ffd3c17d7d441b4c295cd237deac,krakow,apartmentBuilding,48.0,2.0,2.0,8.0,2015.0,50.06395885,19.97089923,2.51,17.0,0.424,0.561,0.673,0.173,0.172,0.648,0.383,condominium,brick,premium,yes,no,yes,no,no,3300
108107637152720406c5c7cdbd9a515c,krakow,apartmentBuilding,85.0,3.0,4.0,5.0,2016.0,50.06438458,19.94932652,1.27,52.0,0.443,0.132,0.244,0.789,0.05,0.793,0.067,condominium,brick,premium,yes,yes,yes,no,no,5200
2fc2a9f9e19dd74bc91d6337d723e69f,krakow,blockOfFlats,55.0,3.0,2.0,4.0,2008.0,50.0210483,19.8986751,4.75,27.0,1.103,0.28,0.456,0.261,0.066,2.902,0.153,condominium,brick,premium,no,yes,no,no,no,2700
fcef162ec62396f22d9caefff5d92006,krakow,apartmentBuilding,57.0,3.0,1.0,2.0,2021.0,50.03178,19.89599,4.0,1.0,0.669,1.322,1.281,1.11,0.154,2.077,0.889,condominium,brick,,no,no,yes,no,no,3750
a1c5fb42d1462a352b38454fed5e1568,krakow,blockOfFlats,48.0,2.0,2.0,5.0,,50.0775415,19.91876,2.84,19.0,0.199,0.512,0.233,0.223,0.167,0.588,0.256,condominium,brick,,yes,yes,no,no,no,2700
6cbb725fd6e339b7841cbcf39fa73e32,krakow,blockOfFlats,100.0,4.0,2.0,3.0,,50.071319,19.917991,2.3,34.0,0.287,0.208,0.132,0.066,0.142,0.197,0.124,condominium,,,no,yes,no,no,no,4000
910ccd939f0385ded70ca2ba3d80a757,krakow,tenement,49.9,2.0,2.0,4.0,1920.0,50.07016152,19.93285193,1.7,47.0,0.067,0.338,0.008,0.069,0.212,0.252,0.294,condominium,brick,,no,no,yes,no,no,3200
382dddffa953e9db3245804dc5aacefb,krakow,blockOfFlats,70.0,3.0,3.0,3.0,,50.0225169,19.9103788,4.16,9.0,0.541,0.597,0.445,0.327,0.448,2.451,0.439,condominium,,,no,no,no,no,no,3000
8dd36fb90678cc852e99cf00e7c3c48d,krakow,blockOfFlats,55.0,3.0,,1.0,2023.0,50.0063501,19.8584021,7.89,0.0,1.558,3.024,2.801,1.442,1.429,,1.056,condominium,,premium,yes,no,no,no,no,3800
f99655ac5f43c92ac8e5e48b51208134,krakow,blockOfFlats,75.0,3.0,3.0,3.0,2001.0,50.014114,19.902962,5.23,11.0,0.417,0.128,0.476,0.256,0.332,3.493,0.489,condominium,,premium,yes,yes,no,no,no,3000
d820c928d3e1212be119c3f913f4ae67,krakow,blockOfFlats,45.0,2.0,3.0,7.0,2018.0,50.01043142,19.96485351,5.33,15.0,0.498,0.535,0.169,0.037,0.044,0.664,0.221,condominium,,,yes,yes,yes,no,no,2500
4966a7dc65deee537303ad232a9eac8a,krakow,tenement,60.0,2.0,1.0,3.0,1943.0,50.05634573,19.92540389,0.94,26.0,0.388,0.331,0.3,0.662,0.218,0.765,0.098,condominium,brick,,no,no,no,no,no,3500
b308f12a7c2ba7e593b04758bd749f74,krakow,,75.0,3.0,,2.0,,50.069288,19.920734,2.0,26.0,0.102,0.498,0.263,0.237,0.212,0.496,0.237,condominium,,,no,no,no,no,no,3600
3ec5015b44a8f0a0f2bd455f55e56f7d,krakow,,50.0,3.0,9.0,9.0,1970.0,50.09208,19.999,5.95,22.0,0.052,1.507,0.268,0.131,0.255,0.278,0.268,condominium,,,no,yes,no,no,yes,3000
f7c94882ba0419d0c9722b085270a066,krakow,blockOfFlats,36.77,2.0,,3.0,2023.0,50.0471999,19.9636457,2.01,25.0,0.218,0.156,0.356,0.145,0.046,1.09,0.466,condominium,,,yes,yes,yes,no,no,2800
1a179043bb3544188bcc71a259297f50,krakow,blockOfFlats,80.08,3.0,,3.0,2023.0,50.0487068,19.9649421,2.03,20.0,0.271,0.126,0.546,0.098,0.105,1.025,0.614,condominium,,,yes,yes,yes,no,no,5700
